,site_id,transect,a_b,site,reserve,habitat,sample_date,sample_year,depth,depth_category,season,visibility,factor_visibility,observer,species,size,distance,date_id,taxonomy_group,long,lat,tag,a,b,fish_weight,norm_wt,Diet
4028,Achziv10,3,a,Achziv,R,Rocky,09/05/2016,2016,10,10,Spring,10,0.333333333,SE,Chromis chromis,5,5,16930,fish,35.092,33.073,Achziv103Spring2016,0.0147,3.0513,1.995650609,0.067524064,PK
4029,Achziv10,3,a,Achziv,R,Rocky,09/05/2016,2016,10,10,Spring,10,0.333333333,SE,Chromis chromis,5,5,16930,fish,35.092,33.073,Achziv103Spring2016,0.0147,3.0513,1.995650609,0.067524064,PK
4030,Achziv10,3,a,Achziv,R,Rocky,09/05/2016,2016,10,10,Spring,10,0.333333333,SE,Chromis chromis,5,5,16930,fish,35.092,33.073,Achziv103Spring2016,0.0147,3.0513,1.995650609,0.067524064,PK
4031,Achziv10,3,a,Achziv,R,Rocky,09/05/2016,2016,10,10,Spring,10,0.333333333,SE,Chromis chromis,5,5,16930,fish,35.092,33.073,Achziv103Spring2016,0.0147,3.0513,1.995650609,0.067524064,PK
4032,Achziv10,3,a,Achziv,R,Rocky,09/05/2016,2016,10,10,Spring,10,0.333333333,SE,Chromis chromis,5,5,16930,fish,35.092,33.073,Achziv103Spring2016,0.0147,3.0513,1.995650609,0.067524064,PK
4033,Achziv10,3,a,Achziv,R,Rocky,09/05/2016,2016,10,10,Spring,10,0.333333333,SE,Siganus rivulatus,10,4,16930,fish,35.092,33.073,Achziv103Spring2016,0.0075,3.203,11.9690936,NA,H
4034,Achziv10,3,a,Achziv,R,Rocky,09/05/2016,2016,10,10,Spring,10,0.333333333,SE,Sargocentron rubrum,10,1.5,16930,fish,35.092,33.073,Achziv103Spring2016,0.01801,3.015,18.64291042,0.007319823,Ma
4035,Achziv10,3,a,Achziv,R,Rocky,09/05/2016,2016,10,10,Spring,10,0.333333333,SE,Sargocentron rubrum,10,1.5,16930,fish,35.092,33.073,Achziv103Spring2016,0.01801,3.015,18.64291042,0.007319823,Ma
4036,Achziv10,3,a,Achziv,R,Rocky,09/05/2016,2016,10,10,Spring,10,0.333333333,SE,Sargocentron rubrum,15,1.5,16930,fish,35.092,33.073,Achziv103Spring2016,0.01801,3.015,63.30366564,0.026036638,Ma
4037,Achziv10,3,a,Achziv,R,Rocky,09/05/2016,2016,10,10,Spring,10,0.333333333,SE,Sargocentron rubrum,15,1.5,16930,fish,35.092,33.073,Achziv103Spring2016,0.01801,3.015,63.30366564,0.026036638,Ma
4038,Achziv10,3,a,Achziv,R,Rocky,09/05/2016,2016,10,10,Spring,10,0.333333333,SE,Coris julis,8,1,16930,fish,35.092,33.073,Achziv103Spring2016,0.0068,3.1178,4.447980495,0.001370522,Ma
4039,Achziv10,3,a,Achziv,R,Rocky,09/05/2016,2016,10,10,Spring,10,0.333333333,SE,Coris julis,8,1,16930,fish,35.092,33.073,Achziv103Spring2016,0.0068,3.1178,4.447980495,0.001370522,Ma
4040,Achziv10,3,a,Achziv,R,Rocky,09/05/2016,2016,10,10,Spring,10,0.333333333,SE,Coris julis,8,1,16930,fish,35.092,33.073,Achziv103Spring2016,0.0068,3.1178,4.447980495,0.001370522,Ma
4041,Achziv10,3,a,Achziv,R,Rocky,09/05/2016,2016,10,10,Spring,10,0.333333333,SE,Coris julis,8,1,16930,fish,35.092,33.073,Achziv103Spring2016,0.0068,3.1178,4.447980495,0.001370522,Ma
4042,Achziv10,4,a,Achziv,R,Rocky,09/05/2016,2016,10,10,Spring,10,0.333333333,SE,Coris julis,4,2,16930,fish,35.092,33.073,Achziv104Spring2016,0.0068,3.1178,0.51240287,0.000141574,Ma
4043,Achziv10,4,a,Achziv,R,Rocky,09/05/2016,2016,10,10,Spring,10,0.333333333,SE,Coris julis,6,2,16930,fish,35.092,33.073,Achziv104Spring2016,0.0068,3.1178,1.813964908,0.000548007,Ma
4044,Achziv10,4,a,Achziv,R,Rocky,09/05/2016,2016,10,10,Spring,10,0.333333333,SE,Chromis chromis,6,2,16930,fish,35.092,33.073,Achziv104Spring2016,0.0147,3.0513,3.480889565,0.119086845,PK
4045,Achziv10,4,a,Achziv,R,Rocky,09/05/2016,2016,10,10,Spring,10,0.333333333,SE,Chromis chromis,6,2,16930,fish,35.092,33.073,Achziv104Spring2016,0.0147,3.0513,3.480889565,0.119086845,PK
4046,Achziv10,4,a,Achziv,R,Rocky,09/05/2016,2016,10,10,Spring,10,0.333333333,SE,Chromis chromis,6,2,16930,fish,35.092,33.073,Achziv104Spring2016,0.0147,3.0513,3.480889565,0.119086845,PK
4047,Achziv10,4,a,Achziv,R,Rocky,09/05/2016,2016,10,10,Spring,10,0.333333333,SE,Chromis chromis,6,2,16930,fish,35.092,33.073,Achziv104Spring2016,0.0147,3.0513,3.480889565,0.119086845,PK
4048,Achziv10,4,a,Achziv,R,Rocky,09/05/2016,2016,10,10,Spring,10,0.333333333,SE,Siganus luridus,10,5,16930,fish,35.092,33.073,Achziv104Spring2016,0.011,3.04,12.06126016,0.114942871,H
4049,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Chromis chromis,6,2,19122,fish,35.092,33.073,Achziv101Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
4050,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Chromis chromis,6,2,19122,fish,35.092,33.073,Achziv101Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
4051,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Chromis chromis,6,2,19122,fish,35.092,33.073,Achziv101Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
4052,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Chromis chromis,6,2,19122,fish,35.092,33.073,Achziv101Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
4053,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Chromis chromis,6,2,19122,fish,35.092,33.073,Achziv101Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
4054,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Chromis chromis,6,2,19122,fish,35.092,33.073,Achziv101Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
4055,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Chromis chromis,6,2,19122,fish,35.092,33.073,Achziv101Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
4056,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Chromis chromis,6,2,19122,fish,35.092,33.073,Achziv101Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
4057,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Chromis chromis,6,2,19122,fish,35.092,33.073,Achziv101Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
4058,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Chromis chromis,6,2,19122,fish,35.092,33.073,Achziv101Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
4059,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Chromis chromis,6,2,19122,fish,35.092,33.073,Achziv101Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
4060,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Chromis chromis,6,2,19122,fish,35.092,33.073,Achziv101Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
4061,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Chromis chromis,6,2,19122,fish,35.092,33.073,Achziv101Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
4062,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Chromis chromis,6,2,19122,fish,35.092,33.073,Achziv101Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
4063,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Chromis chromis,6,2,19122,fish,35.092,33.073,Achziv101Spring2022,0.0147,3.0513,3.480889565,0.119086845,PK
4064,Achziv10,2,a,Achziv,R,Rocky,14/10/2021,2021,10,10,Fall,8,0.416666667,SE,Mycteroperca rubra,70,4,18914,fish,35.092,33.073,Achziv102Fall2021,0.008,3.065,3616.724929,0.462845516,FC
4065,Achziv10,3,a,Achziv,R,Rocky,14/10/2021,2021,10,10,Fall,8,0.416666667,SE,Chromis chromis,5,4,18914,fish,35.092,33.073,Achziv103Fall2021,0.0147,3.0513,1.995650609,0.067524064,PK
4066,Achziv10,3,a,Achziv,R,Rocky,14/10/2021,2021,10,10,Fall,8,0.416666667,SE,Chromis chromis,5,4,18914,fish,35.092,33.073,Achziv103Fall2021,0.0147,3.0513,1.995650609,0.067524064,PK
4067,Achziv10,3,a,Achziv,R,Rocky,14/10/2021,2021,10,10,Fall,8,0.416666667,SE,Chromis chromis,5,4,18914,fish,35.092,33.073,Achziv103Fall2021,0.0147,3.0513,1.995650609,0.067524064,PK
4068,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Serranus scriba,6,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.0095,3.122,2.553358579,0,Ma
4069,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Serranus scriba,8,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.0095,3.122,6.268599803,0.034728957,Ma
4070,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,9,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,8.755680668,0.081369593,H
4071,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,9,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,8.755680668,0.081369593,H
4072,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,9,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,8.755680668,0.081369593,H
4073,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,9,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,8.755680668,0.081369593,H
4074,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,9,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,8.755680668,0.081369593,H
4075,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,9,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,8.755680668,0.081369593,H
4076,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,9,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,8.755680668,0.081369593,H
4077,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,9,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,8.755680668,0.081369593,H
4078,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,9,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,8.755680668,0.081369593,H
4079,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,9,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,8.755680668,0.081369593,H
4080,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,9,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,8.755680668,0.081369593,H
4081,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,9,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,8.755680668,0.081369593,H
4082,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,9,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,8.755680668,0.081369593,H
4083,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,9,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,8.755680668,0.081369593,H
4084,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,9,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,8.755680668,0.081369593,H
4085,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,9,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,8.755680668,0.081369593,H
4086,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,9,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,8.755680668,0.081369593,H
4087,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,9,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,8.755680668,0.081369593,H
4088,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,9,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,8.755680668,0.081369593,H
4089,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,9,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,8.755680668,0.081369593,H
4090,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Epinephelus costae,60,4,19122,fish,35.092,33.073,Achziv101Spring2022,0.0176,2.885,2373.990765,0.43587607,Ma
4091,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,10,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,12.06126016,0.114942871,H
4092,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,10,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,12.06126016,0.114942871,H
4093,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,10,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,12.06126016,0.114942871,H
4094,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,10,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,12.06126016,0.114942871,H
4095,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,10,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,12.06126016,0.114942871,H
4096,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,10,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,12.06126016,0.114942871,H
4097,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,10,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,12.06126016,0.114942871,H
4098,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,10,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,12.06126016,0.114942871,H
4099,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,10,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,12.06126016,0.114942871,H
4100,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,10,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,12.06126016,0.114942871,H
4101,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,10,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,12.06126016,0.114942871,H
4102,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,10,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,12.06126016,0.114942871,H
4103,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,10,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,12.06126016,0.114942871,H
4104,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,10,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,12.06126016,0.114942871,H
4105,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,10,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,12.06126016,0.114942871,H
4106,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,10,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,12.06126016,0.114942871,H
4107,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,10,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,12.06126016,0.114942871,H
4108,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,10,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,12.06126016,0.114942871,H
4109,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,10,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,12.06126016,0.114942871,H
4110,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,10,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,12.06126016,0.114942871,H
4111,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Mycteroperca rubra,20,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.008,3.065,77.75832981,0.009880848,FC
4112,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Mycteroperca rubra,60,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.008,3.065,2254.8807,0.288538327,FC
4113,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,12,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,20.99440994,0.205672839,H
4114,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,12,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,20.99440994,0.205672839,H
4115,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,12,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,20.99440994,0.205672839,H
4116,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,12,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,20.99440994,0.205672839,H
4117,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Mycteroperca rubra,30,4,19122,fish,35.092,33.073,Achziv101Spring2022,0.008,3.065,269.4428309,0.034415215,FC
4118,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,8,1.5,19122,fish,35.092,33.073,Achziv101Spring2022,0.011,3.04,6.120490746,0.054605159,H
4119,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Mycteroperca rubra,55,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.008,3.065,1727.036954,0.220977767,FC
4120,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Mycteroperca rubra,55,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.008,3.065,1727.036954,0.220977767,FC
4121,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Mycteroperca rubra,55,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.008,3.065,1727.036954,0.220977767,FC
4122,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Mycteroperca rubra,55,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.008,3.065,1727.036954,0.220977767,FC
4123,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Serranus scriba,8,2,19122,fish,35.092,33.073,Achziv101Spring2022,0.0095,3.122,6.268599803,0.034728957,Ma
4124,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Mycteroperca rubra,60,5,19122,fish,35.092,33.073,Achziv101Spring2022,0.008,3.065,2254.8807,0.288538327,FC
4125,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Epinephelus costae,50,3,19122,fish,35.092,33.073,Achziv101Spring2022,0.0176,2.885,1402.946566,0.257450295,Ma
4126,Achziv10,1,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Epinephelus marginatus,50,4,19122,fish,35.092,33.073,Achziv101Spring2022,0.0127,3.085,2213.737818,0.117762578,FC
4127,Achziv10,2,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,8,4,19122,fish,35.092,33.073,Achziv102Spring2022,0.011,3.04,6.120490746,0.054605159,H
4128,Achziv10,2,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,8,4,19122,fish,35.092,33.073,Achziv102Spring2022,0.011,3.04,6.120490746,0.054605159,H
4129,Achziv10,2,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Epinephelus marginatus,40,3,19122,fish,35.092,33.073,Achziv102Spring2022,0.0127,3.085,1112.138292,0.059113377,FC
4130,Achziv10,2,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,6,2,19122,fish,35.092,33.073,Achziv102Spring2022,0.011,3.04,2.552539588,0.018367091,H
4131,Achziv10,2,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,8,5,19122,fish,35.092,33.073,Achziv102Spring2022,0.011,3.04,6.120490746,0.054605159,H
4132,Achziv10,2,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,8,5,19122,fish,35.092,33.073,Achziv102Spring2022,0.011,3.04,6.120490746,0.054605159,H
4133,Achziv10,2,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,8,5,19122,fish,35.092,33.073,Achziv102Spring2022,0.011,3.04,6.120490746,0.054605159,H
4134,Achziv10,2,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,8,5,19122,fish,35.092,33.073,Achziv102Spring2022,0.011,3.04,6.120490746,0.054605159,H
4135,Achziv10,2,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,8,5,19122,fish,35.092,33.073,Achziv102Spring2022,0.011,3.04,6.120490746,0.054605159,H
4136,Achziv10,2,a,Achziv,R,Rocky,10/05/2022,2022,10,10,Spring,9,0.37037037,SE,Siganus luridus,8,5,19122,fish,35.092,33.073,Achziv102Spring2022,0.011,3.04,6.120490746,0.054605159,H
4137,Achziv10,3,a,Achziv,R,Rocky,14/10/2021,2021,10,10,Fall,8,0.416666667,SE,Chromis chromis,7,3,18914,fish,35.092,33.073,Achziv103Fall2021,0.0147,3.0513,5.571408267,0.191663018,PK
4138,Achziv10,3,a,Achziv,R,Rocky,14/10/2021,2021,10,10,Fall,8,0.416666667,SE,Chromis chromis,7,3,18914,fish,35.092,33.073,Achziv103Fall2021,0.0147,3.0513,5.571408267,0.191663018,PK
4139,Achziv10,3,a,Achziv,R,Rocky,14/10/2021,2021,10,10,Fall,8,0.416666667,SE,Chromis chromis,7,3,18914,fish,35.092,33.073,Achziv103Fall2021,0.0147,3.0513,5.571408267,0.191663018,PK
4140,Achziv10,3,a,Achziv,R,Rocky,14/10/2021,2021,10,10,Fall,8,0.416666667,SE,Chromis chromis,7,3,18914,fish,35.092,33.073,Achziv103Fall2021,0.0147,3.0513,5.571408267,0.191663018,PK
4141,Achziv10,3,a,Achziv,R,Rocky,14/10/2021,2021,10,10,Fall,8,0.416666667,SE,Chromis chromis,7,3,18914,fish,35.092,33.073,Achziv103Fall2021,0.0147,3.0513,5.571408267,0.191663018,PK
4142,Achziv10,3,a,Achziv,R,Rocky,14/10/2021,2021,10,10,Fall,8,0.416666667,SE,Chromis chromis,7,3,18914,fish,35.092,33.073,Achziv103Fall2021,0.0147,3.0513,5.571408267,0.191663018,PK
4143,Achziv10,3,a,Achziv,R,Rocky,14/10/2021,2021,10,10,Fall,8,0.416666667,SE,Chromis chromis,7,3,18914,fish,35.092,33.073,Achziv103Fall2021,0.0147,3.0513,5.571408267,0.191663018,PK
4144,Achziv10,3,a,Achziv,R,Rocky,14/10/2021,2021,10,10,Fall,8,0.416666667,SE,Chromis chromis,7,3,18914,fish,35.092,33.073,Achziv103Fall2021,0.0147,3.0513,5.571408267,0.191663018,PK
4145,Achziv10,3,a,Achziv,R,Rocky,14/10/2021,2021,10,10,Fall,8,0.416666667,SE,Chromis chromis,7,3,18914,fish,35.092,33.073,Achziv103Fall2021,0.0147,3.0513,5.571408267,0.191663018,PK
4146,Achziv10,3,a,Achziv,R,Rocky,14/10/2021,2021,10,10,Fall,8,0.416666667,SE,Chromis chromis,7,3,18914,fish,35.092,33.073,Achziv103Fall2021,0.0147,3.0513,5.571408267,0.191663018,PK
4147,Achziv10,3,a,Achziv,R,Rocky,14/10/2021,2021,10,10,Fall,8,0.416666667,SE,Chromis chromis,7,3,18914,fish,35.092,33.073,Achziv103Fall2021,0.0147,3.0513,5.571408267,0.191663018,PK
4148,Achziv10,3,a,Achziv,R,Rocky,14/10/2021,2021,10,10,Fall,8,0.416666667,SE,Chromis chromis,7,3,18914,fish,35.092,33.073,Achziv103Fall2021,0.0147,3.0513,5.571408267,0.191663018,PK
